to_id,from_id,min_today,min_future,saved,from_name,to_name,from_geo,to_geo
crosstownerstation-107th-street-63,crosstownerstation-harvey,47,28,19,Harvey,107th,south suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-highland-park,133,104,29,Highland Park,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-highlands,117,86,31,Highlands,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-hinsdale,120,89,31,Hinsdale,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-hollywood,120,81,39,Hollywood,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-howard-clark,95,73,22,Howard/Clark,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-hubbard-woods,133,95,38,Hubbard Woods,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-humboldt-park,94,71,23,Humboldt Park,107th,west side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-indian-hill,124,85,39,Indian Hill,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-irving-park,89,68,21,Irving Park/Keeler,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-jefferson-park,91,72,19,Jefferson Park,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-kedzie,80,71,9,Kedzie,107th,west side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-kenilworth,122,83,39,Kenilworth,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-lagrange-road,109,79,30,LaGrange Road,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-lagrange-stone-ave,111,81,30,LaGrange - Stone Ave,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-lawrence-ruby,143,94,49,Lawrence/Ruby,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-maywood,107,88,19,Maywood,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-mccormick-place,43,36,7,McCormick Place,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-melrose-park,109,90,19,Melrose Park,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-montrose-mayfair,90,70,20,Montrose (Mayfair),107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-mount-prospect,136,91,45,Mount Prospect,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-narragansett-ave-galewood,113,79,34,Narragansett Ave (Galewood),107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-north-ridgeway,102,72,30,North/Ridgeway,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-norwood-park,121,76,45,Norwood Park,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-o-hare-transfer,147,99,48,O'Hare Transfer,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-oak-park-ave-mars,115,80,35,Oak Park Ave (Mars),107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-oak-park-harlem-lake,91,82,9,Oak Park - Harlem/Lake,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-oakwood-blvd,61,33,28,Oakwood Blvd,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-palatine,147,108,39,Palatine,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-park-ridge,128,80,48,Park Ridge,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-peterson-ridge,96,69,27,Peterson/Ridge,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-prairie-street,56,45,11,Prairie St,107th,south suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-randolph-clinton,71,47,24,Randolph/Clinton (Ogilvie),107th,downtown Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-ravenswood,90,67,23,Ravenswood,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-ravinia,141,104,37,Ravinia,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-river-forest,104,86,18,River Forest,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-river-grove,112,80,32,River Grove,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-riverside,117,80,37,Riverside,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-rogers-park,96,71,25,Rogers Park,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-roosevelt,47,41,6,Roosevelt,107th,downtown Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-rosemont-balmoral-ave,140,95,45,Rosemont - Balmoral Ave,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-schiller-park-irving-park-rd,135,93,42,Schiller Park - Irving Park Rd,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-south-shore,50,42,8,South Shore,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-state-street,26,19,7,State St,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-stewart-ridge,38,22,16,Stewart Ridge,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-stony-island,40,35,5,Stony Island,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-taylor-clinton,71,43,28,Taylor/Clinton,107th,downtown Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-union-station,66,45,21,Union Station,107th,downtown Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-west-hinsdale,122,91,31,West Hinsdale,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-west-pullman,35,24,11,West Pullman,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-western-18th,83,63,20,Western/18th,107th,west side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-western-kinzie,90,64,26,Western/Hubbard,107th,west side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-western-logan,90,64,26,Western/Logan,107th,north side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-western-springs,114,84,30,Western Springs,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-westmont,139,98,41,Westmont,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-wilmette,117,81,36,Wilmette,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,crosstownerstation-winnetka,119,87,32,Winnetka,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-103rd-bev,42,42,0,103rd (Beverly Hills),107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-107th-bev,53,50,3,107th (Beverly Hills),107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-111th-bev,41,41,0,111th (Morgan Park),107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-115th-bev,38,38,0,115th (Morgan Park),107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-147th-up,48,24,24,147th (Sibley Blvd),107th,south suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-91st-bev,53,49,4,91st (Beverly Hills),107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-95th-bev,41,41,0,95th (Beverly Hills),107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-99th-bev,55,51,4,99th (Beverly Hills),107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-ashland,45,31,14,Ashland,107th,south suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-brynmawr,43,36,7,Bryn Mawr,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-cumberland,133,88,45,Cumberland,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-fairviewdg,136,98,38,Fairview Ave,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-ivanhoe,48,22,26,Ivanhoe,107th,south suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-kensingtn,13,10,3,Kensington,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-lavergne,110,73,37,LaVergne,107th,west suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-mainst,96,75,21,Main St (Evanston),107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-racine,43,26,17,Racine,107th,south side of Chicago,south side of Chicago
crosstownerstation-107th-street-63,metra-raviniapk,150,107,43,Ravinia Park,107th,north suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-riverdale,37,20,17,Riverdale,107th,south suburban,south side of Chicago
crosstownerstation-107th-street-63,metra-windsorpk,48,42,6,Windsor Park,107th,south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-103rd-rosemoor,12,10,2,103rd (Rosemoor),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-119th-rlx,31,21,10,119th (RLX),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-119th-street,41,39,2,119th,111th (Pullman),south suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-123rd-street,47,45,2,123rd,111th (Pullman),south suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-130th-indiana,30,21,9,130th/Indiana,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-18th-soldier-field,47,40,7,18th (Soldier Field),111th (Pullman),downtown Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-27th-street,45,37,8,27th,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-35th-street-lou-jones,45,45,0,"35th (""""Lou"""" Jones)",111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-47th-kenwood,41,32,9,47th (Kenwood),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-51st-53rd-hyde-park,33,30,3,51st/53rd,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-55th-56th-57th,31,28,3,55th-56th-57th,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-59th-perry,48,48,0,59th/Perry,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-59th-university-of-chicago,29,26,3,59th (University of Chicago),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-63rd-street,28,24,4,63rd,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-67th,40,26,14,67th,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-75th-grand-crossing,33,22,11,75th (Grand Crossing),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-79th-auburn-park,45,43,2,79th (Auburn Park),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-79th-chatham,27,21,6,79th (Chatham),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-79th-cheltenham,47,40,7,79th (Cheltenham),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-83rd-avalon-park,31,20,11,83rd (Avalon Park),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-83rd-street,49,45,4,83rd,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-87th-street,47,41,6,87th,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-87th-woodruff,24,17,7,87th (Woodruff),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-91st-street-60,22,16,6,91st (Chesterfield),111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-93rd-south-chicago,41,41,0,93rd/South Chicago,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-95th-chicago-state-university,15,13,2,95th-Chicago State,111th (Pullman),south side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-addison-lincoln,80,66,14,Addison/Lincoln,111th (Pullman),north side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-arlington-heights,143,96,47,Arlington Heights,111th (Pullman),north suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-arlington-park,146,99,47,Arlington Park,111th (Pullman),north suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-ashland-ogden,78,63,15,Ashland-Ogden,111th (Pullman),west side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-bellwood,119,94,25,Bellwood,111th (Pullman),west suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-belmont-kedzie,85,67,18,Belmont/Kedzie,111th (Pullman),north side of Chicago,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-berkeley,169,97,72,Berkeley,111th (Pullman),west suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-berwyn-harlem-ave,120,78,42,Berwyn - Harlem Ave,111th (Pullman),west suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-berwyn-oak-park-ave,117,76,41,Berwyn - Oak Park Ave,111th (Pullman),west suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-blue-island,50,34,16,Blue Island,111th (Pullman),south suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-braeside,139,102,37,Braeside,111th (Pullman),north suburban,south side of Chicago
crosstownerstation-111th-pullman,crosstownerstation-brainerd,50,46,4,Brainerd,111th (Pullman),south side of Chicago,south side of Chicago
