GEOID,w,today,scenario,status,saved,redpct
121030268092,1,,,no_transit_either,,
121030268141,1,,,no_transit_either,,
121030268161,1,,,no_transit_either,,
121030269121,1,,,no_transit_either,,
121030269123,1,,,no_transit_either,,
121030270003,2,,,no_transit_either,,
121030271061,1,,,no_transit_either,,
121030272023,1,,,no_transit_either,,
121030272063,1,,,no_transit_either,,
121030272091,1,,,no_transit_either,,
121030272122,1,,,no_transit_either,,
121030273092,1,,,no_transit_either,,
121030273162,1,,,no_transit_either,,
121030273171,1,,,no_transit_either,,
121030273172,1,,,no_transit_either,,
121030273173,1,,,no_transit_either,,
121030273194,1,,,no_transit_either,,
121030273202,1,,,no_transit_either,,
121030273321,1,,,no_transit_either,,
121030275012,1,,,no_transit_either,,
121030276052,1,,,no_transit_either,,
121030279012,1,,,no_transit_either,,
121030287001,1,,,no_transit_either,,
121050105021,1,,,no_transit_either,,
121050112021,1,,,no_transit_either,,
121050122071,1,,,no_transit_either,,
121050123033,1,,,no_transit_either,,
121050123041,1,,,no_transit_either,,
121050125092,1,,,no_transit_either,,
121050127011,1,,,no_transit_either,,
121050128044,1,,,no_transit_either,,
121050137022,1,,,no_transit_either,,
121050140013,1,,,no_transit_either,,
121050142021,1,,,no_transit_either,,
121050144011,1,,,no_transit_either,,
121050149061,1,,,no_transit_either,,
121050153022,1,,,no_transit_either,,
121050156002,1,,,no_transit_either,,
121050158012,1,,,no_transit_either,,
121090206052,1,,,no_transit_either,,
121090207072,1,,,no_transit_either,,
121090209043,1,,,no_transit_either,,
121090209061,1,,,no_transit_either,,
121090211013,1,,,no_transit_either,,
121113803003,1,,,no_transit_either,,
121113813001,1,,,no_transit_either,,
121113815042,1,,,no_transit_either,,
121113818042,1,,,no_transit_either,,
121113820121,1,,,no_transit_either,,
121113821101,1,,,no_transit_either,,
121113821162,1,,,no_transit_either,,
121113821171,1,,,no_transit_either,,
121113821261,1,,,no_transit_either,,
121113821282,1,,,no_transit_either,,
121113822022,1,,,no_transit_either,,
121130105051,1,,,no_transit_either,,
121130105062,1,,,no_transit_either,,
121130107044,1,,,no_transit_either,,
121130107091,1,,,no_transit_either,,
121150004073,1,,,no_transit_either,,
121150005032,1,,,no_transit_either,,
121150012053,1,,,no_transit_either,,
121150014043,1,,,no_transit_either,,
121150018014,1,,,no_transit_either,,
121150020131,1,,,no_transit_either,,
121150020161,1,,,no_transit_either,,
121150022041,1,,,no_transit_either,,
121150025091,1,,,no_transit_either,,
121150027251,1,,,no_transit_either,,
121150027423,1,,,no_transit_either,,
121239503022,1,,,no_transit_either,,
130131802053,1,,,no_transit_either,,
130131803023,1,,,no_transit_either,,
130299203031,1,,,no_transit_either,,
130351501024,1,,,no_transit_either,,
130510038001,1,,,no_transit_either,,
130510040021,1,,,no_transit_either,,
130510107032,1,,,no_transit_either,,
130510115002,1,,,no_transit_either,,
130630402021,1,,,no_transit_either,,
130630404162,1,,,no_transit_either,,
130630404203,1,,,no_transit_either,,
130630405133,1,,,no_transit_either,,
130630405193,1,,,no_transit_either,,
130630405251,1,,,no_transit_either,,
130630406271,1,,,no_transit_either,,
130630406311,1,,,no_transit_either,,
130670302201,1,,,no_transit_either,,
130670303262,1,,,no_transit_either,,
130670303472,1,,,no_transit_either,,
130670303521,1,,,no_transit_either,,
130670309124,1,,,no_transit_either,,
130670310044,1,,,no_transit_either,,
130670310071,1,,,no_transit_either,,
130670311141,1,,,no_transit_either,,
130670311162,1,,,no_transit_either,,
130670311182,1,,,no_transit_either,,
130670311191,1,,,no_transit_either,,
130670313163,1,,,no_transit_either,,
130670314101,1,,,no_transit_either,,
130670314141,1,,,no_transit_either,,
130670315124,1,,,no_transit_either,,
130890201002,1,,,no_transit_either,,
130890208021,1,,,no_transit_either,,
130890209021,1,,,no_transit_either,,
130890212301,1,,,no_transit_either,,
130890214151,1,,,no_transit_either,,
130890217032,1,,,no_transit_either,,
130890224052,1,,,no_transit_either,,
130890225013,1,,,no_transit_either,,
130890226013,1,,,no_transit_either,,
130890232092,1,,,no_transit_either,,
130890234451,1,,,no_transit_either,,
130890237011,1,,,no_transit_either,,
131030302052,1,,,no_transit_either,,
131210012062,1,,,no_transit_either,,
131210018012,1,,,no_transit_either,,
131210053001,1,,,no_transit_either,,
131210067011,1,,,no_transit_either,,
131210070023,1,,,no_transit_either,,
131210077072,1,,,no_transit_either,,
131210080005,1,,,no_transit_either,,
131210082043,1,,,no_transit_either,,
131210084002,1,,,no_transit_either,,
131210089053,1,,,no_transit_either,,
131210094101,1,,,no_transit_either,,
131210096044,1,,,no_transit_either,,
131210101064,1,,,no_transit_either,,
131210101213,1,,,no_transit_either,,
131210102042,1,,,no_transit_either,,
131210103063,1,,,no_transit_either,,
131210103142,1,,,no_transit_either,,
131210104021,1,,,no_transit_either,,
131210105221,1,,,no_transit_either,,
131210105264,1,,,no_transit_either,,
131210105361,1,,,no_transit_either,,
131210105372,1,,,no_transit_either,,
131210105381,1,,,no_transit_either,,
131210114294,1,,,no_transit_either,,
131210114383,1,,,no_transit_either,,
131210114413,1,,,no_transit_either,,
131210114422,1,,,no_transit_either,,
131210114432,1,,,no_transit_either,,
131210116121,1,,,no_transit_either,,
131210116451,1,,,no_transit_either,,
131210116493,1,,,no_transit_either,,
131210116541,1,,,no_transit_either,,
131210116581,1,,,no_transit_either,,
131210123002,1,,,no_transit_either,,
131270010022,1,,,no_transit_either,,
131270010023,1,,,no_transit_either,,
131350502242,1,,,no_transit_either,,
131350502282,1,,,no_transit_either,,
131350504253,1,,,no_transit_either,,
131350504303,1,,,no_transit_either,,
131350504601,1,,,no_transit_either,,
131350505213,1,,,no_transit_either,,
131350505221,1,,,no_transit_either,,
131350505261,1,,,no_transit_either,,
131350505263,1,,,no_transit_either,,
131350505541,1,,,no_transit_either,,
131350505602,1,,,no_transit_either,,
131350505802,1,,,no_transit_either,,
131350505911,1,,,no_transit_either,,
131350506172,1,,,no_transit_either,,
131350506191,1,,,no_transit_either,,
131350506231,1,,,no_transit_either,,
131350507551,1,,,no_transit_either,,
131350507652,1,,,no_transit_either,,
131499702002,1,,,no_transit_either,,
131510701261,1,,,no_transit_either,,
131510703161,1,,,no_transit_either,,
131510703221,1,,,no_transit_either,,
131510703222,1,,,no_transit_either,,
131510704101,1,,,no_transit_either,,
131510705082,1,,,no_transit_either,,
131850106042,1,,,no_transit_either,,
132150020001,1,,,no_transit_either,,
132150022003,1,,,no_transit_either,,
132150101101,1,,,no_transit_either,,
132171008021,1,,,no_transit_either,,
132310103003,1,,,no_transit_either,,
132470603152,1,,,no_transit_either,,
132470604102,1,,,no_transit_either,,
132639603001,1,,,no_transit_either,,
132930102021,1,,,no_transit_either,,
132971102003,1,,,no_transit_either,,
132971103022,1,,,no_transit_either,,
132971105043,1,,,no_transit_either,,
132971105082,1,,,no_transit_either,,
150030001192,1,,,no_transit_either,,
150030001201,1,,,no_transit_either,,
150030019071,1,,,no_transit_either,,
150030027023,1,,,no_transit_either,,
150030034091,1,,,no_transit_either,,
150030034132,1,,,no_transit_either,,
150030068133,1,,,no_transit_either,,
150030068142,1,,,no_transit_either,,
150030074002,1,,,no_transit_either,,
150030078081,1,,,no_transit_either,,
150030103051,1,,,no_transit_either,,
150030106023,1,,,no_transit_either,,
170010001001,1,,,no_transit_either,,
170010001002,1,,,no_transit_either,,
170010002021,2,,,no_transit_either,,
170010006003,1,,,no_transit_either,,
170010011001,1,,,no_transit_either,,
170010011004,1,,,no_transit_either,,
170010101003,1,,,no_transit_either,,
170010105001,1,,,no_transit_either,,
170010106004,1,,,no_transit_either,,
170059513002,1,,,no_transit_either,,
170070101011,2,,,no_transit_either,,
170070101012,1,,,no_transit_either,,
170070101021,3,,,no_transit_either,,
170070101022,1,,,no_transit_either,,
170070101023,3,,,no_transit_either,,
170070102001,4,,,no_transit_either,,
170070102002,5,,,no_transit_either,,
170070102003,5,,,no_transit_either,,
170070103001,4,,,no_transit_either,,
170070103002,2,,,no_transit_either,,
170070103003,1,,,no_transit_either,,
170070103004,5,,,no_transit_either,,
170070104001,5,,,no_transit_either,,
170070104002,2,,,no_transit_either,,
170070104003,1,,,no_transit_either,,
170070104004,8,,,no_transit_either,,
170070105011,3,,,no_transit_either,,
170070105012,3,,,no_transit_either,,
170070105021,3,,,no_transit_either,,
170070105022,3,,,no_transit_either,,
170070105023,6,,,no_transit_either,,
170070106011,3,,,no_transit_either,,
170070106012,1,,,no_transit_either,,
170070106013,1,,,no_transit_either,,
170070106031,7,,,no_transit_either,,
170070106032,1,,,no_transit_either,,
170070106033,2,,,no_transit_either,,
170070106034,8,,,no_transit_either,,
170070106041,1,,,no_transit_either,,
170070106042,2,,,no_transit_either,,
170070106043,1,,,no_transit_either,,
170099704002,1,,,no_transit_either,,
170099705002,1,,,no_transit_either,,
170119647001,1,,,no_transit_either,,
170119648002,1,,,no_transit_either,,
170119649003,1,,,no_transit_either,,
170119651003,1,,,no_transit_either,,
170119652001,2,,,no_transit_either,,
170119652003,1,,,no_transit_either,,
170119655001,1,,,no_transit_either,,
170119655003,1,,,no_transit_either,,
170119656002,1,,,no_transit_either,,
170159601001,2,,,no_transit_either,,
170159601003,1,,,no_transit_either,,
170159602001,1,,,no_transit_either,,
170159602002,1,,,no_transit_either,,
170159603001,1,,,no_transit_either,,
170159603004,1,,,no_transit_either,,
170159604002,1,,,no_transit_either,,
170159606001,1,,,no_transit_either,,
170159606002,1,,,no_transit_either,,
170179603002,1,,,no_transit_either,,
170190002001,1,,,no_transit_either,,
170190002002,1,,,no_transit_either,,
170190003011,3,,,no_transit_either,,
170190003012,1,,,no_transit_either,,
170190003022,2,,,no_transit_either,,
170190004011,1,,,no_transit_either,,
170190004012,2,,,no_transit_either,,
170190004021,1,,,no_transit_either,,
170190004022,2,,,no_transit_either,,
170190005001,1,,,no_transit_either,,
170190005002,1,,,no_transit_either,,
170190007002,2,,,no_transit_either,,
170190007003,2,,,no_transit_either,,
170190008001,2,,,no_transit_either,,
170190008004,2,,,no_transit_either,,
170190009011,1,,,no_transit_either,,
170190009012,1,,,no_transit_either,,
170190009021,1,,,no_transit_either,,
170190009022,1,,,no_transit_either,,
170190009023,1,,,no_transit_either,,
170190010001,1,,,no_transit_either,,
170190010003,1,,,no_transit_either,,
170190010005,2,,,no_transit_either,,
170190011001,1,,,no_transit_either,,
170190011003,1,,,no_transit_either,,
170190012012,2,,,no_transit_either,,
170190012014,1,,,no_transit_either,,
170190012015,2,,,no_transit_either,,
170190012032,2,,,no_transit_either,,
170190012033,1,,,no_transit_either,,
170190012041,8,,,no_transit_either,,
170190012052,2,,,no_transit_either,,
170190012061,1,,,no_transit_either,,
170190013011,2,,,no_transit_either,,
170190013012,1,,,no_transit_either,,
170190013013,1,,,no_transit_either,,
170190013014,1,,,no_transit_either,,
170190013015,1,,,no_transit_either,,
170190014001,4,,,no_transit_either,,
170190014002,1,,,no_transit_either,,
170190053001,1,,,no_transit_either,,
170190053003,2,,,no_transit_either,,
170190054011,2,,,no_transit_either,,
170190054012,1,,,no_transit_either,,
170190054013,1,,,no_transit_either,,
170190054021,1,,,no_transit_either,,
170190054022,1,,,no_transit_either,,
170190054023,1,,,no_transit_either,,
170190055005,1,,,no_transit_either,,
170190056011,1,,,no_transit_either,,
170190056012,1,,,no_transit_either,,
170190056013,1,,,no_transit_either,,
170190056014,1,,,no_transit_either,,
170190056021,1,,,no_transit_either,,
170190056022,2,,,no_transit_either,,
170190057011,1,,,no_transit_either,,
170190057014,2,,,no_transit_either,,
170190057021,1,,,no_transit_either,,
170190058001,1,,,no_transit_either,,
170190058002,1,,,no_transit_either,,
170190058004,3,,,no_transit_either,,
170190059011,1,,,no_transit_either,,
170190060001,2,,,no_transit_either,,
170190101001,2,,,no_transit_either,,
170190101003,1,,,no_transit_either,,
170190101004,2,,,no_transit_either,,
170190102045,1,,,no_transit_either,,
170190103002,2,,,no_transit_either,,
170190104002,1,,,no_transit_either,,
170190104004,3,,,no_transit_either,,
170190104005,2,,,no_transit_either,,
170190105001,1,,,no_transit_either,,
170190105002,1,,,no_transit_either,,
170190105004,1,,,no_transit_either,,
170190106011,5,,,no_transit_either,,
170190106012,2,,,no_transit_either,,
170190106031,1,,,no_transit_either,,
170190106032,2,,,no_transit_either,,
170190106033,1,,,no_transit_either,,
170190106034,3,,,no_transit_either,,
170190106041,4,,,no_transit_either,,
170190106042,1,,,no_transit_either,,
170190107011,1,,,no_transit_either,,
170190107021,1,,,no_transit_either,,
170190107024,1,,,no_transit_either,,
170190108001,1,,,no_transit_either,,
170190108003,2,,,no_transit_either,,
170190108005,1,,,no_transit_either,,
170190109013,1,,,no_transit_either,,
170190109015,2,,,no_transit_either,,
170190109021,3,,,no_transit_either,,
170190109023,1,,,no_transit_either,,
170190110013,1,,,no_transit_either,,
170190110021,1,,,no_transit_either,,
170219584003,1,,,no_transit_either,,
170219587003,2,,,no_transit_either,,
170219588002,1,,,no_transit_either,,
170219589002,1,,,no_transit_either,,
170219589003,1,,,no_transit_either,,
170219590003,1,,,no_transit_either,,
170219590005,1,,,no_transit_either,,
170230601002,2,,,no_transit_either,,
170230602003,1,,,no_transit_either,,
170259720001,1,,,no_transit_either,,
170279001001,1,,,no_transit_either,,
170279001003,1,,,no_transit_either,,
170279001004,1,,,no_transit_either,,
170279002002,1,,,no_transit_either,,
170279003001,4,,,no_transit_either,,
170279004011,1,,,no_transit_either,,
170279004031,1,,,no_transit_either,,
170279004033,1,,,no_transit_either,,
170279005001,2,,,no_transit_either,,
170279005004,1,,,no_transit_either,,
170279005005,1,,,no_transit_either,,
170279006021,1,,,no_transit_either,,
170279006023,1,,,no_transit_either,,
170279006024,4,,,no_transit_either,,
170290004003,1,,,no_transit_either,,
170290006001,1,,,no_transit_either,,
170290008003,1,,,no_transit_either,,
170290009003,1,,,no_transit_either,,
170290011003,1,,,no_transit_either,,
170310101001,2,76,74,both,2,2.63157894736842
170310101002,10,71,67,both,4,5.63380281690141
170310101003,11,74,70,both,4,5.40540540540541
170310102011,10,74,74,both,0,0
170310102012,2,73,69,both,4,5.47945205479452
170310102013,12,78,69,both,9,11.5384615384615
170310102014,4,75,66,both,9,12
170310102021,4,69,66,both,3,4.34782608695652
170310102022,3,74,71,both,3,4.05405405405405
170310103001,8,78,77,both,1,1.28205128205128
170310103002,8,74,70,both,4,5.40540540540541
170310103003,2,80,80,both,0,0
170310104001,4,81,80,both,1,1.23456790123457
170310104002,2,79,76,both,3,3.79746835443038
170310104003,13,76,76,both,0,0
170310105011,3,77,73,both,4,5.1948051948052
170310105012,10,79,76,both,3,3.79746835443038
170310105013,7,77,75,both,2,2.5974025974026
170310105021,6,78,78,both,0,0
170310105022,1,80,78,both,2,2.5
170310105031,9,77,77,both,0,0
170310105032,4,75,75,both,0,0
170310106001,9,79,73,both,6,7.59493670886076
170310106002,4,79,71,both,8,10.126582278481
170310106003,11,80,80,both,0,0
170310106004,5,76,67,both,9,11.8421052631579
170310107011,12,77,65,both,12,15.5844155844156
170310107012,11,76,65,both,11,14.4736842105263
170310107021,3,75,64,both,11,14.6666666666667
170310107022,1,75,64,both,11,14.6666666666667
170310107023,8,78,65,both,13,16.6666666666667
170310107024,3,76,66,both,10,13.1578947368421
170310201001,14,72,72,both,0,0
170310201002,11,80,76,both,4,5
170310202001,7,65,65,both,0,0
170310202002,10,74,74,both,0,0
170310202003,9,70,70,both,0,0
170310202004,8,74,74,both,0,0
170310203011,3,65,65,both,0,0
170310203012,9,73,73,both,0,0
170310203013,12,65,65,both,0,0
170310203021,2,65,65,both,0,0
170310203022,5,67,67,both,0,0
170310203023,4,68,68,both,0,0
170310204001,4,72,72,both,0,0
170310204002,5,74,70,both,4,5.40540540540541
170310204003,5,75,74,both,1,1.33333333333333
170310205001,12,77,74,both,3,3.8961038961039
170310205002,13,72,72,both,0,0
170310205003,7,79,77,both,2,2.53164556962025
170310205004,8,74,74,both,0,0
170310206011,18,67,67,both,0,0
170310206012,22,65,65,both,0,0
170310206013,15,63,63,both,0,0
170310206021,3,71,71,both,0,0
170310206022,6,70,70,both,0,0
170310206023,9,69,69,both,0,0
