trctid,workers,lat,lon
17031062100,23,41.9425340130435,-87.6514739521739
17031161200,23,41.9417174695652,-87.7384722217392
17031190701,23,41.9297682608696,-87.7611949869565
17031210100,23,41.9428679869565,-87.7025945565217
17031210900,23,41.9355525652174,-87.6944639304348
17031220400,23,41.9291538391304,-87.700032326087
17031250800,23,41.9057995,-87.7522855130435
17031460500,23,41.7473458782609,-87.5728502521739
17031480400,23,41.7293378956522,-87.5746162695652
17031550100,23,41.6588431826087,-87.5401787782609
17031580400,23,41.8114598869565,-87.7088156869565
17031630800,23,41.7898718565218,-87.6976844652174
17031801902,23,42.0864627217391,-87.7873559391304
17031803902,23,42.0833880043478,-88.0141144434783
17031809200,23,42.0529461434783,-87.6976335782609
17031812802,23,41.8829608086957,-87.7966919608696
17031813900,23,41.8470920739131,-87.7687124478261
17031818600,23,41.8399582043478,-87.8674150130435
17031819200,23,41.8111938869565,-87.8271510478261
17031819500,23,41.8150992086957,-87.8689512565217
17031819802,23,41.7969666782609,-87.8965254521739
17031832600,23,41.9148165956522,-87.6519600304348
17031833000,23,41.8834689478261,-87.6560379956522
17031840300,23,41.8319497652174,-87.6823539695652
17043846310,23,41.7426806826087,-88.0446503304348
17043846511,23,41.7292817478261,-88.2467433565217
17043846515,23,41.743479973913,-88.2411756739131
17043846604,23,41.9237129652174,-88.0081313695652
17089852203,23,41.9125242956522,-88.3381521521739
17093890301,23,41.6964227173913,-88.3613180391305
17097861402,23,42.3486660565217,-88.0984307434783
17197880122,23,41.6918149608696,-88.136714073913
17197880322,23,41.6927295565217,-88.2211093956522
17031030400,22,41.9872319545455,-87.67158465
17031040100,22,41.9775235545455,-87.6807144909091
17031040401,22,41.9718841636364,-87.6864123136364
17031063100,22,41.9384571090909,-87.64679945
17031161000,22,41.9503469227273,-87.7306146863636
17031231200,22,41.8998371954546,-87.7209561954546
17031650200,22,41.7822836727273,-87.7297934272728
17031710800,22,41.7480117590909,-87.6487354409091
17031802200,22,42.0718185136364,-87.7936425227273
17031803200,22,42.0960032772727,-87.9975982454545
17031804204,22,42.1161653090909,-88.1864281272727
17031804312,22,42.0562647409091,-88.2134246454545
17031805201,22,42.0611565954546,-87.8308633681818
17031805202,22,42.0592556681818,-87.8140692863637
17031805302,22,42.0485237090909,-87.8131625227273
17031806801,22,42.0560871318182,-87.7385006636364
17031810100,22,42.0305167227273,-87.6844553272727
17031810301,22,42.0229768727273,-87.6978505318182
17031817600,22,41.8691697681818,-87.8392072681818
17031819801,22,41.8130844045455,-87.8974731954546
17031823400,22,41.6636052272727,-87.6923380181819
17031823803,22,41.6985154590909,-87.8195414363636
17031832200,22,41.92078235,-87.6805857181818
17031839700,22,41.8332143045455,-87.6507472681818
17031841900,22,41.8688784590909,-87.6475782954546
17043841207,22,41.9193759,-88.0907689045455
17043842100,22,41.8685409227273,-88.0519737454546
17043845402,22,41.7796601227273,-87.9363103772727
17043846003,22,41.7979617318182,-88.0675099227273
17043846411,22,41.7896932409091,-88.2182812045454
17043846524,22,41.7366091909091,-88.1777847227273
17089851911,22,42.0302647,-88.3643948318182
17089852808,22,41.8357563454545,-88.3251807909091
17089854508,22,41.7398212409091,-88.3954755954546
17089854509,22,41.7650276772727,-88.4201212
17097860903,22,42.3945530954545,-88.1685042090909
17097861108,22,42.3518480681818,-88.0530554363637
17097864303,22,42.2211203636364,-88.1760364045455
17097864308,22,42.1681705590909,-88.1354823818182
17111870702,22,42.3589573590909,-88.2271123772727
17111871004,22,42.2319506,-88.6119590227273
17111871110,22,42.1887482136364,-88.4153145090909
17197880307,22,41.7164190454545,-88.1973154818182
17197880323,22,41.7120318545455,-88.2185681318182
17031040700,21,41.9672778285714,-87.6941083809524
17031242700,21,41.8974974380952,-87.6989216047619
17031243000,21,41.8936222238095,-87.6793774952381
17031620400,21,41.7893956714286,-87.7183582285715
17031700301,21,41.7460942095238,-87.7288493761905
17031730201,21,41.7280294190476,-87.6583979952381
17031801702,21,42.1256483190476,-87.8321284904762
17031803016,21,42.1209934714286,-87.987267947619
17031804404,21,42.0409621380952,-88.2475457666667
17031808002,21,42.0054712047619,-87.721047152381
17031812302,21,41.8970125761905,-87.8023542761905
17031813200,21,41.8695221809524,-87.7961497761905
17031818402,21,41.8521574619048,-87.8918073761905
17031819100,21,41.8168949619048,-87.8137383904762
17031819400,21,41.8095945333333,-87.8474717428572
17031826500,21,41.6307185666667,-87.6179555238095
17043840704,21,41.9381029,-87.9499675666667
17043840906,21,41.9392084190476,-88.0369277428572
17043841003,21,41.9864798190476,-88.0665947333333
17043843200,21,41.8947342952381,-87.9877200428571
17043844201,21,41.8672253904762,-88.0218526571429
17043845702,21,41.7723980238095,-88.0067704714286
17043846201,21,41.7345613476191,-88.1172468952381
17043846307,21,41.7686747714286,-88.0392848761905
17043846314,21,41.777195052381,-88.0512338571429
17043846518,21,41.749107652381,-88.2496187857143
17089850500,21,42.0903159095238,-88.279719752381
17089852001,21,41.9575063285714,-88.2992115095238
17093890106,21,41.6734367428571,-88.349803652381
17093890502,21,41.6719202666667,-88.5515887571429
17097863904,21,42.2609818571429,-87.9660158238095
17097864105,21,42.2783485380953,-88.0325047714286
17097864107,21,42.2574236809524,-88.030819652381
17097864519,21,42.1622965857143,-87.9570788142857
17111871115,21,42.1575279952381,-88.4147451761905
17111871209,21,42.1972285619048,-88.335803152381
17111871307,21,42.2116653952381,-88.2292457095238
17197883516,21,41.4884277095238,-87.8870156761905
17201004004,21,42.4809806952381,-89.0347069047619
17031010501,20,42.01000519,-87.664039605
17031030101,20,41.991312955,-87.656519495
17031030102,20,41.993299965,-87.656626295
17031040300,20,41.975724165,-87.701229155
17031060100,20,41.95774835,-87.666705755
17031130100,20,41.993455475,-87.72173364
17031170900,20,41.93683764,-87.8118816
17031191200,20,41.92036716,-87.758519975
17031221000,20,41.920462035,-87.715080815
17031222200,20,41.915813615,-87.68461845
17031230500,20,41.911506685,-87.731068085
17031231500,20,41.891432275,-87.71940509
17031242200,20,41.8999063,-87.67536126
17031250200,20,41.91221829,-87.750879465
17031251100,20,41.898808775,-87.751895675
17031560900,20,41.796888675,-87.79082643
17031640400,20,41.781718075,-87.787475585
17031700401,20,41.74475704,-87.712745045
17031802004,20,42.069115645,-87.856377855
17031803013,20,42.143330925,-87.972496025
17031804309,20,42.013256835,-88.1610815
17031805301,20,42.0455926,-87.8213234
17031807500,20,42.02649712,-87.729036285
17031811900,20,41.900457695,-87.81714511
17031812900,20,41.875969835,-87.79508681
17031813000,20,41.87617088,-87.7805996
17031814700,20,41.862232285,-87.796889755
17031815100,20,41.847384525,-87.78576381
17031820101,20,41.77464988,-87.898000255
17031820204,20,41.762223835,-87.89124845
17031820700,20,41.818591125,-87.792464805
17031820800,20,41.804878395,-87.760623335
17031823001,20,41.70684916,-87.783569055
17031824602,20,41.61713176,-87.737798465
17031830003,20,41.511678995,-87.764203075
17031831900,20,41.94516411,-87.66799385
17031836700,20,41.89211525,-87.70645735
17031843000,20,41.8677337,-87.72202178
17043840904,20,41.92737942,-88.070213055
17043841313,20,41.92418819,-88.225063255
17043842601,20,41.83294996,-88.123775615
17043843000,20,41.896324855,-87.956457745
17043844702,20,41.81341858,-87.943332295
17043846102,20,41.802447905,-88.10506868
17043846514,20,41.737616375,-88.219136045
17043846701,20,41.921347015,-87.981051865
17089852101,20,41.965052665,-88.36058676
17089853900,20,41.75826807,-88.34388698
17093890403,20,41.699905665,-88.38665972
17093890501,20,41.65857753,-88.504417475
17097861011,20,42.39618322,-88.08075698
17097863902,20,42.24855469,-87.963855315
17097864523,20,42.16034004,-87.928374975
17197880125,20,41.67422189,-88.135806615
17197880317,20,41.6548296,-88.175690165
17197883514,20,41.53886081,-87.817400375
17031010400,19,42.0033369157895,-87.6597573157895
17031030800,19,41.979617731579,-87.6650856210526
17031051400,19,41.9372853631579,-87.6812045947368
17031062800,19,41.9359572473684,-87.6618744526316
17031080100,19,41.9073733157895,-87.6268672947368
17031081100,19,41.9000916,-87.628966
17031190100,19,41.9359100736842,-87.7452827210526
17031220902,19,41.9226611157895,-87.7214996
17031230400,19,41.9116629052632,-87.7222858315789
17031240600,19,41.9127549105263,-87.6900773368421
17031240800,19,41.912192,-87.6992061526316
17031241500,19,41.9092497157895,-87.6712042684211
17031390700,19,41.8046834263158,-87.5872386789474
17031660500,19,41.7747578789474,-87.7081725631579
17031700302,19,41.7389705736842,-87.7312479736842
17031700501,19,41.7467586105263,-87.6878510894737
17031800300,19,42.114357831579,-87.7507291052632
17031801100,19,42.0741403368421,-87.7153581421053
17031801701,19,42.1255256263158,-87.8433413210526
17031804510,19,41.9986774052632,-88.1553858894737
17031815701,19,41.8367705157895,-87.8094146947369
17031820300,19,41.7904721473684,-87.8064669210526
17031820603,19,41.7533928894737,-87.8458812842105
17031823602,19,41.6559046157895,-87.7567030157895
17031824113,19,41.6206045684211,-87.9024894157895
17031836600,19,41.8996404473684,-87.7094554578947
17031843700,19,41.9442358263158,-87.6878348789474
17043841112,19,41.9604646263158,-88.1155116736842
17043841210,19,41.9206502421053,-88.1243395210526
17043843301,19,41.9014019578947,-88.0065577947369
17043844304,19,41.8562018263158,-88.0280486263158
17043844601,19,41.8449248315789,-87.9433051421053
17043845507,19,41.7605900473684,-87.9651100526316
17043846002,19,41.7983893210526,-88.0450677842105
17043846103,19,41.7808917894737,-88.123882731579
17043846603,19,41.9262202631579,-87.9960768421053
17089850202,19,42.1143991473684,-88.2484592105263
17089852201,19,41.9034617473684,-88.3204566526316
17089854900,19,42.014665668421,-88.3063210684211
17097861607,19,42.3457348421053,-87.9958432789474
17097864110,19,42.3173846263158,-88.0738880157895
17111870812,19,42.2679319684211,-88.2117881473684
17111870904,19,42.3142372631579,-88.4590741421053
17197880305,19,41.7030453631579,-88.177398631579
17197881009,19,41.5733536368421,-88.0167858894737
17007010603,18,42.3518118944445,-88.8739764
17031010300,18,42.0165210944445,-87.6651246611111
17031020701,18,41.98595795,-87.7032516444444
17031020902,18,41.9929599944445,-87.6783187277778
17031030706,18,41.9807107611111,-87.6556024333334
17031060400,18,41.9510521111111,-87.6673250611111
17031062000,18,41.942523,-87.6471794722222
17031070101,18,41.9300582555556,-87.6404318111111
17031220300,18,41.9281476777778,-87.6950335055556
17031221200,18,41.9215209444444,-87.7049275333333
17031291200,18,41.8624167333333,-87.7131540277778
17031580700,18,41.8183305388889,-87.6873303444444
17031620200,18,41.7948602222222,-87.7317416388889
17031650100,18,41.7816099833333,-87.7187041277778
17031710200,18,41.7550045611111,-87.64907425
17031710400,18,41.7542856055556,-87.6701241388889
17031730600,18,41.7109275722222,-87.6493689333333
17031800500,18,42.1006312,-87.7381872888889
17031801607,18,42.0921801888889,-87.8577760444444
17031802002,18,42.0733922111111,-87.8327228944444
17031802504,18,42.1342685055556,-87.9391116888889
17031803614,18,42.1355409944444,-88.0098065555556
17031804511,18,41.99236475,-88.1548712888889
17031813600,18,41.8538509222222,-87.7659523777778
17031820501,18,41.7520912277778,-87.8149905722222
17031830700,18,41.9643714833333,-87.6571835166667
17031834200,18,41.7548454722222,-87.5824850444444
17043840801,18,41.9504977166667,-87.9362396555556
17043841315,18,41.9811092833333,-88.1562264666667
17043841707,18,41.8997366111111,-88.0942719611111
17043842603,18,41.8669953333333,-88.1270642055556
17043844307,18,41.8652519333333,-87.9860444388889
17043845508,18,41.7694388944445,-87.9526057888889
17043845802,18,41.7463143444444,-87.9960570611111
17043845808,18,41.7168818555556,-88.0214915888889
17043846305,18,41.7578020222222,-88.0498312555556
17043846405,18,41.7914064277778,-88.1688783944445
17043846504,18,41.7744631666667,-88.1720354944445
17043846521,18,41.7582633277778,-88.1764565166667
17089851912,18,41.9924071666667,-88.3558910333334
17097863604,18,42.2878818555556,-87.9651162722222
17097864514,18,42.2038471388889,-87.9433165055556
17097864602,18,42.2278902,-87.8427750555556
17111870604,18,42.3583195722222,-88.2627251333333
17111870703,18,42.3960710833333,-88.2452288111111
17197880204,18,41.6452916944445,-88.1144222444445
17031031501,17,41.9670981588235,-87.6525679058824
17031081202,17,41.9021417058824,-87.6258803941177
17031140100,17,41.9710801588235,-87.7061952352941
17031170100,17,41.9553341176471,-87.7907345823529
17031190900,17,41.9278062117647,-87.7441977352941
17031200300,17,41.9232568235294,-87.7361999294118
17031243200,17,41.8937331882353,-87.6692877470588
17031252202,17,41.8762408352941,-87.744722082353
17031260500,17,41.8777159705882,-87.7377359058824
17031330200,17,41.8586461235294,-87.628588
17031430200,17,41.7705042647059,-87.5822555411765
17031431400,17,41.7596536411765,-87.5581151176471
17031560700,17,41.7961577764706,-87.7575154529412
17031650302,17,41.7747448058823,-87.7174682647059
17031650500,17,41.7682662117647,-87.7304745411765
17031801500,17,42.1378888882353,-87.8164222294118
17031802100,17,42.0697678705882,-87.8105676882353
17031802402,17,42.1439098705882,-87.9132547764706
17031804109,17,42.0794085,-88.0375603647059
17031804203,17,42.0930429941177,-88.1664704588236
17031804406,17,42.0214149705882,-88.2506356764706
17031808100,17,42.0106037117647,-87.7961220352941
17031812200,17,41.9053649764706,-87.7960425588235
17031812700,17,41.8826817823529,-87.7900273
17031814200,17,41.8383383294118,-87.7489504
17031816401,17,41.8949058941176,-87.8602162647059
17031819300,17,41.8169025117647,-87.8487673
17031819600,17,41.8048932117647,-87.8694841352941
17031820605,17,41.7366459,-87.8331746588235
17031821300,17,41.6544262705882,-87.6697895058823
17031821900,17,41.7107218411765,-87.7006958235294
17031822602,17,41.701064,-87.7521566352941
17031824105,17,41.6373278529412,-87.8350347117647
17031828505,17,41.5480144941177,-87.5392872058824
17031831000,17,41.9142640176471,-87.6774378117647
17031837100,17,41.8846539235294,-87.6974304705882
17031841500,17,41.8622820117647,-87.7078074529412
17031842300,17,41.8972932,-87.6544998588235
17031843900,17,41.7735067058824,-87.5765486058824
17043841113,17,41.9473076470588,-88.085984082353
17043841801,17,41.8781972235294,-88.1077088
17043842400,17,41.8637948882353,-88.0886615352941
17043843602,17,41.8808842176471,-88.0064952588235
17043845200,17,41.7969675,-87.9403916529412
17043845505,17,41.7594776411765,-87.9831149352941
17043846202,17,41.7738394235294,-88.1042887058824
17043846311,17,41.7337282176471,-88.0522029941177
17043846413,17,41.7968523588235,-88.1943320058823
17089851909,17,42.0454154941177,-88.3240455705882
17089852204,17,41.9122901882353,-88.3593561882353
17089852407,17,41.9264808705882,-88.3943052588235
17089852606,17,41.8695113470588,-88.3256570470588
17089852803,17,41.8510952588235,-88.2905926
17093890602,17,41.6045788235294,-88.4483877058824
17097861008,17,42.4185540647059,-88.0318963764706
17097863202,17,42.2836996588235,-87.8662092058824
17097864002,17,42.2541468823529,-87.9971042352941
17111870808,17,42.2510593764706,-88.3080063647059
17111870809,17,42.2683864,-88.2703368352941
17197880105,17,41.6964766470588,-88.1078551352941
17197880426,17,41.6136394470588,-88.148376182353
17197881105,17,41.5342454823529,-87.9426445176471
17007010400,16,42.24457308125,-88.83853136875
17031030703,16,41.97944403125,-87.6572409
17031040600,16,41.967235075,-87.6842514375
17031051300,16,41.9368880375,-87.6758684625
17031062600,16,41.9365020125,-87.67093720625
17031063400,16,41.93473146875,-87.64701343125
17031242400,16,41.89948314375,-87.68499220625
17031420300,16,41.783703275,-87.59931525625
17031560200,16,41.81038260625,-87.74791388125
17031570300,16,41.80402024375,-87.73005453125
17031640600,16,41.7757967125,-87.77112796875
17031660302,16,41.78334294375,-87.69989118125
17031660900,16,41.76790953125,-87.6884329625
17031700200,16,41.752084,-87.72339595
17031730500,16,41.7126277875,-87.63810885
17031800900,16,42.072551925,-87.753691725
17031801300,16,42.0749994875,-87.69905836875
17031803604,16,42.12786444375,-88.03972420625
17031813100,16,41.8683926625,-87.78089545625
17031817500,16,41.883634025,-87.84000556875
17031818100,16,41.853283925,-87.8730368625
17031820103,16,41.79204145,-87.86711979375
17031820902,16,41.75201650625,-87.75686611875
17031824505,16,41.60800706875,-87.765602275
17031825802,16,41.62658480625,-87.5626827625
17031826700,16,41.63589860625,-87.63293759375
17031826800,16,41.6304911,-87.670460175
17031829200,16,41.50744156875,-87.64740544375
17031840700,16,41.85326755625,-87.69480965
17043841110,16,41.9478396875,-88.072354425
17043841322,16,41.9455304,-88.1557075
17043841401,16,41.8831681375,-88.18592465
17043841603,16,41.843424375,-88.1821369875
17043841708,16,41.89308223125,-88.09678255
17043843302,16,41.89365584375,-88.0071238
17043845509,16,41.7817908375,-87.969885475
17043846308,16,41.7447256,-88.03513458125
17043846313,16,41.7653034875,-88.0837318625
17089851102,16,42.04181815,-88.3012571
17089851908,16,42.01588855625,-88.3273784875
17089852104,16,41.98308910625,-88.3053866625
17089852805,16,41.82341175625,-88.30776489375
17089854507,16,41.88384219375,-88.4503025875
17097860811,16,42.45782704375,-88.070963925
17097861106,16,42.35033324375,-88.0254284625
17097861301,16,42.37915335,-88.10406965
17097864305,16,42.2236297,-88.14166958125
17097864517,16,42.19050935625,-87.97040440625
17097864601,16,42.22033688125,-87.87009365
17097865200,16,42.2068021875,-87.813621375
17111870402,16,42.33430956875,-88.439215925
17111870404,16,42.350907275,-88.41704875
17111871208,16,42.19593668125,-88.34649778125
17197880107,16,41.70613876875,-88.07669605625
17197880202,16,41.6594736375,-88.0786634375
17197880315,16,41.6909632625,-88.153159775
17197880321,16,41.6605096625,-88.21485378125
17197880901,16,41.57281321875,-88.13228455625
17197881002,16,41.6216673125,-87.9595160625
17031010702,15,42.0086318866667,-87.6721950666667
17031070200,15,41.9289646333333,-87.64693502
17031071300,15,41.9219922666667,-87.6411619533333
17031191000,15,41.9193897133333,-87.7434866066667
17031380600,15,41.81985074,-87.62079576
17031411000,15,41.7933608933333,-87.5840922266667
17031580501,15,41.8198372733333,-87.7010881933333
17031630400,15,41.79754048,-87.6988498666667
17031640300,15,41.7814923733333,-87.7718203066667
17031690400,15,41.7690852533333,-87.6201904333334
17031750100,15,41.69526688,-87.6502501133333
17031800700,15,42.08329652,-87.7393695266667
17031803005,15,42.1297423066667,-87.9888328733334
17031803010,15,42.1503992666667,-87.9822443466667
17031803613,15,42.1415729333333,-88.01581248
17031813701,15,41.8546409666667,-87.7515550533333
17031814000,15,41.84482672,-87.7759149
17031814100,15,41.8478373466667,-87.7608910133333
17031819700,15,41.81087436,-87.87951382
17031823200,15,41.6785980466667,-87.7481250466667
17031823302,15,41.66659724,-87.7295734733334
17031824123,15,41.5898809,-87.80483222
17031825302,15,41.5836105666667,-87.7553977133333
17031825803,15,41.6196910866667,-87.56363446
17031830800,15,41.9643248533333,-87.6764804
17031835100,15,41.7897377466667,-87.68754172
17031842600,15,41.8148520333333,-87.6459784266667
17031842800,15,41.8100723733333,-87.6945883133334
17031844700,15,41.8535490466667,-87.7130886333334
17043841324,15,41.9213374133333,-88.1506097066667
17043841501,15,41.8851522,-88.2068182666667
17043841605,15,41.8462937533333,-88.2069605133333
17043842500,15,41.86421088,-88.1076715266667
17043842604,15,41.8530996533333,-88.1368795133333
17043844002,15,41.8840933666667,-87.9326133
17043844501,15,41.85978004,-87.9672096733333
17043845810,15,41.7499680133333,-87.9633113466667
17043846510,15,41.74966046,-88.2274900733333
17063000103,15,41.41325054,-88.2742535933333
17089850704,15,42.14173358,-88.4541030333334
17089851910,15,42.0588439933333,-88.3285574866667
17089852403,15,41.88086264,-88.5462005066667
17093890302,15,41.7017296266667,-88.3383965
17097861009,15,42.41282632,-88.0140591066667
17097864204,15,42.25703512,-88.1784490866667
17097864208,15,42.2709536466667,-88.1296303533333
17097865700,15,42.1693105,-87.79411502
17111870814,15,42.3020591266667,-88.3216517133333
17197880304,15,41.7177621,-88.1569138133333
17197880320,15,41.6454997933333,-88.21387436
17197881108,15,41.5354839333333,-88.0121112733333
17197883513,15,41.5318659933333,-87.8328362933333
17201003801,15,42.3794578,-89.0739355266667
17007010200,14,42.2549101785714,-88.8341479571429
17031020400,14,42.0086744,-87.6855682
17031030104,14,41.9971634642857,-87.6567280142857
17031030702,14,41.9809349071429,-87.6545368214286
17031040800,14,41.9633722785714,-87.6916811714286
17031050300,14,41.9580791714286,-87.6908235214286
17031062500,14,41.9409240428571,-87.6707375142857
17031081600,14,41.8909933357143,-87.6288812285714
17031231100,14,41.8988074357143,-87.7153373928571
17031240700,14,41.9120260928571,-87.6940054285714
17031243300,14,41.8938625571429,-87.6651053214286
17031260800,14,41.8772226857143,-87.7234334785714
17031280400,14,41.8839477928572,-87.6721437857143
17031283800,14,41.8625871642857,-87.6538199357143
17031292200,14,41.8566010928571,-87.7157303428571
17031292500,14,41.8543900357143,-87.7306785857143
17031431200,14,41.7558198,-87.5724786357143
17031491100,14,41.6987651214286,-87.6367253428572
17031530503,14,41.66179345,-87.6400193857143
17031630300,14,41.7977942714286,-87.7065613285714
17031630900,14,41.7889749285714,-87.7076397071429
17031640700,14,41.7766553071429,-87.7529483357143
17031803012,14,42.1427346785714,-87.9912806142857
17031804508,14,42.0064035285714,-88.1825243571429
17031807100,14,42.04507225,-87.7214710642857
17031812600,14,41.8832897785714,-87.7788703285714
17031813301,14,41.8632092928572,-87.7516082142857
17031818700,14,41.8322164571429,-87.8461262714286
17031820606,14,41.7369371571429,-87.8543939857143
17031822400,14,41.7194452,-87.79022505
17031823801,14,41.6635892857143,-87.8705020142857
17031823903,14,41.6591085357143,-87.8181992714286
17031824503,14,41.639964,-87.7666407428572
17031824800,14,41.6247136142857,-87.6834846928572
17031825304,14,41.5726728857143,-87.8022373428572
17031826401,14,41.6341475214286,-87.5992352428572
17031829902,14,41.5418995,-87.7130049357143
17031830201,14,41.4834889071429,-87.7091740928571
17031834400,14,41.77736515,-87.5961893571429
17031835000,14,41.7833558785714,-87.6877626714286
17031836800,14,41.8857074928571,-87.7107209642857
17031841200,14,41.8552384071429,-87.6821362357143
17043841320,14,41.9589301571429,-88.1485458285714
17043841902,14,41.8709056857143,-88.0949902357143
17043844402,14,41.8248823142857,-87.9874006642857
17043844802,14,41.80887195,-88.0214963285714
17043845502,14,41.7823765428571,-87.9516190571429
17043845703,14,41.7601140785714,-88.0245148857143
17043846203,14,41.7429340214286,-88.1139361142857
17043846206,14,41.7434291928571,-88.1346714071429
17043846409,14,41.7951945928571,-88.2515574428571
17089851101,14,42.0337298071429,-88.3025763714286
17089852408,14,41.9120699214286,-88.44301595
17093890108,14,41.6579068071429,-88.3654271928572
17093890404,14,41.7134436285714,-88.4076794571429
17097860806,14,42.4877378,-88.1098375428572
17097861010,14,42.4036791428571,-88.1161050642857
17097861012,14,42.4293104285714,-88.0858424571428
17097861201,14,42.3760049571429,-88.0821711285714
17097861505,14,42.39468815,-87.9407779785714
17097861604,14,42.3933292285714,-87.9918283642857
17097863701,14,42.2912916142857,-87.9436777142857
17097863702,14,42.2975474285714,-87.9036007928571
17097863801,14,42.2696575357143,-87.9413020714286
17097864106,14,42.2796046571429,-88.0128334071429
17097865802,14,42.1626715142857,-87.8206521714286
17111870403,14,42.3831842285714,-88.37478605
17111871304,14,42.2309084642857,-88.2590643714286
17197880109,14,41.7191284785714,-88.0579304857143
17197880119,14,41.7220260357143,-88.1361171428572
17197880124,14,41.6860923357143,-88.1162007928572
17197880316,14,41.6985783357143,-88.1681423642857
17197880318,14,41.6720325928571,-88.1946423571429
17197880408,14,41.6292192071429,-88.1533959
17197880432,14,41.5552165928571,-88.2469913214286
17197880502,14,41.6105237357143,-88.0353198
17197881001,14,41.6203427142857,-88.0072197
17031010503,13,42.0000936615385,-87.6628135461539
17031031800,13,41.9672769384616,-87.6701354769231
17031031900,13,41.9629594923077,-87.6700132692308
17031040900,13,41.9636287384615,-87.6831082
17031050600,13,41.9505743307692,-87.6772197461538
17031051000,13,41.9411118538462,-87.6854739769231
17031061500,13,41.9455356769231,-87.6618272538462
17031230200,13,41.9119076538462,-87.7102776538461
17031241000,13,41.9081552615385,-87.6947989846154
17031282700,13,41.8717453076923,-87.6880630923077
17031300900,13,41.8478802769231,-87.7027094384616
17031381200,13,41.8083027230769,-87.6144320230769
17031430400,13,41.7632955692308,-87.5901300384616
17031431302,13,41.7586420461538,-87.5639205076923
17031440300,13,41.7452176615385,-87.6199479538462
17031440600,13,41.7323107769231,-87.6179380923077
17031510300,13,41.7155799153846,-87.5716795230769
17031530100,13,41.6810195307692,-87.6189470076923
17031560800,13,41.7957919461538,-87.7742824615385
17031620100,13,41.7966656846154,-87.7190143769231
17031660400,13,41.7825503384615,-87.7072954307692
17031660800,13,41.7738016923077,-87.6928321153846
17031700402,13,41.7385350769231,-87.7144774538462
17031710500,13,41.7478817846154,-87.6672387153846
17031711000,13,41.7398021692308,-87.6483976153846
17031750200,13,41.6954214769231,-87.6689618307692
17031801200,13,42.0834635153846,-87.6991815
17031802003,13,42.0800816076923,-87.8456581384615
17031802607,13,42.0989562461538,-87.9321043
17031804314,13,42.0379905461539,-88.2023425
17031804405,13,42.035064,-88.2462742538462
17031808500,13,42.0454678923077,-87.7699568230769
17031808600,13,42.0613715692308,-87.7983675076923
17031809700,13,42.0383134615385,-87.6984620307692
17031812400,13,41.8968627846154,-87.7934550846154
17031813302,13,41.8637175153846,-87.7467287384616
17031815300,13,41.8387017615385,-87.7954581692308
17031815702,13,41.8271191846154,-87.8182223692308
17031819000,13,41.8239231230769,-87.8814759923077
17031820604,13,41.7429272538462,-87.8237367
17031821700,13,41.7214457307692,-87.7175006923077
17031821800,13,41.7176044615385,-87.7002197769231
17031824106,13,41.6128102307692,-87.8318980153846
17031824119,13,41.5722769307692,-87.9006175153846
17031826600,13,41.6333908153846,-87.6221279692308
17031828000,13,41.5719368846154,-87.5344645538462
17031829903,13,41.5476193923077,-87.7207831538462
17031830004,13,41.5157527692308,-87.7272857769231
17031830300,13,41.4837617384615,-87.6790405846154
17031831700,13,41.9493324923077,-87.7451698538462
17031834300,13,41.7461162615385,-87.5927849153846
17031836400,13,41.8202833230769,-87.6022761692308
17031837000,13,41.8789014230769,-87.6986456230769
17031840400,13,41.8332347923077,-87.6686582307693
17043841326,13,41.9145494384615,-88.1986847384616
17043841604,13,41.8261373307692,-88.2190486615385
17043841901,13,41.8798115692308,-88.0882572692308
17043842300,13,41.8664893923077,-88.0729083846154
17043842702,13,41.8370464,-88.0928719076923
17043844202,13,41.8692616,-87.9977989846154
17043844310,13,41.8421325076923,-88.0159480846154
17043844801,13,41.8073428153846,-88.0019272769231
17043845701,13,41.7733515538462,-88.0257358307692
17043845811,13,41.7449519307692,-87.9593678692308
17043846519,13,41.7614182538462,-88.1911017153846
17063000700,13,41.3005018153846,-88.2871867923077
17089850201,13,42.1269850769231,-88.2528253538461
17089854403,13,41.7355398230769,-88.2746847923077
17093890107,13,41.6773628846154,-88.3261693692308
17097860812,13,42.4770869538462,-88.0397408769231
17097864203,13,42.2914284923077,-88.1913514769231
17097864700,13,42.1825186153846,-87.8369562692308
17097864802,13,42.1707997,-87.8726421846154
17111870104,13,42.4655506,-88.277817
17111870603,13,42.3549302230769,-88.2939510692308
17111870807,13,42.2530474538462,-88.3343298230769
17197880106,13,41.6986803153846,-88.0925799692308
17197880116,13,41.7097073384615,-88.0595655230769
17197880118,13,41.7208096307692,-88.1136300538462
17197880309,13,41.6919572615385,-88.1940496230769
17197880414,13,41.5609228615385,-88.1687981153846
17197883212,13,41.4974235461538,-88.2244747076923
17197883519,13,41.5418993692308,-87.8960303846154
17201003705,13,42.2145582307692,-88.9824289615385
17201003901,13,42.4296634846154,-89.0571329461539
17007010300,12,42.2447192,-88.8490525416667
17007010502,12,42.3012248166667,-88.8710982583334
17031030103,12,41.9955511,-87.6577279333333
17031061800,12,41.9464044583333,-87.6471039833333
17031062200,12,41.9427017416667,-87.6564530166667
17031062700,12,41.936899225,-87.66631505
17031063301,12,41.9338318583333,-87.6426506833333
17031070500,12,41.9285594833333,-87.6606522916667
